Source_ID,H2,CH4,C2H6,C2H4,C2H2,Type,Source
3128,12.4,15.4,4.57,0.81,0.0,NF,dataset2
3129,12.3,18.5,4.31,0.78,0.0,NF,dataset2
3130,12.3,16.1,4.46,0.84,0.0,NF,dataset2
3131,13.6,15.6,4.22,0.77,0.0,NF,dataset2
3132,11.9,17.0,4.68,0.87,0.0,NF,dataset2
3133,13.9,15.9,4.29,0.81,0.0,NF,dataset2
3134,13.9,18.6,4.57,0.77,0.0,NF,dataset2
3135,11.9,15.9,4.31,0.8,0.0,NF,dataset2
3136,12.9,16.9,4.13,0.77,0.0,NF,dataset2
3137,12.2,17.3,4.94,0.87,0.0,NF,dataset2
3138,13.6,18.5,4.35,0.78,0.0,NF,dataset2
3139,13.6,16.9,4.15,0.77,0.0,NF,dataset2
3140,14.0,18.5,4.55,0.72,0.0,NF,dataset2
3141,13.6,18.6,4.83,0.87,0.0,NF,dataset2
3142,12.5,17.5,4.28,0.74,0.0,NF,dataset2
3143,12.3,17.5,4.44,0.85,0.0,NF,dataset2
3144,12.7,17.5,4.18,0.75,0.0,NF,dataset2
3145,13.0,17.2,4.58,0.75,0.0,NF,dataset2
3146,13.7,17.3,4.54,0.8,0.0,NF,dataset2
3147,13.1,17.4,4.8,0.77,0.0,NF,dataset2
3148,12.0,17.5,4.16,0.75,0.0,NF,dataset2
3149,13.2,18.4,4.14,0.79,0.0,NF,dataset2
3150,13.4,17.1,4.3,0.77,0.0,NF,dataset2
3151,11.8,15.5,4.76,0.82,0.0,NF,dataset2
3152,12.7,16.8,4.3,0.87,0.0,NF,dataset2
3153,13.4,16.3,4.65,0.84,0.0,NF,dataset2
3154,13.9,17.0,4.65,0.87,0.0,NF,dataset2
3155,13.0,16.1,4.67,0.81,0.0,NF,dataset2
3156,12.9,16.6,4.34,0.83,0.0,NF,dataset2
3157,13.0,16.1,4.67,0.81,0.0,NF,dataset2
3158,13.8,16.4,4.86,0.83,0.0,NF,dataset2
3159,13.3,18.3,4.76,0.84,0.0,NF,dataset2
3160,12.2,17.3,4.17,0.79,0.0,NF,dataset2
3161,12.4,16.5,4.41,0.78,0.0,NF,dataset2
3162,12.2,17.3,4.17,0.79,0.0,NF,dataset2
3163,13.9,16.3,4.42,0.85,0.0,NF,dataset2
3164,13.9,16.6,4.86,0.79,0.0,NF,dataset2
3165,13.7,15.4,4.65,0.83,0.0,NF,dataset2
3166,12.5,15.5,4.92,0.73,0.0,NF,dataset2
3167,12.9,17.3,4.7,0.75,0.0,NF,dataset2
3168,12.4,15.5,4.45,0.77,0.0,NF,dataset2
3169,13.6,17.8,4.94,0.87,0.0,NF,dataset2
3170,13.7,15.9,4.66,0.88,0.0,NF,dataset2
3171,14.2,16.8,4.09,0.85,0.0,NF,dataset2
3172,14.3,16.0,4.72,0.86,0.0,NF,dataset2
3173,13.8,17.1,4.17,0.83,0.0,NF,dataset2
3174,12.7,17.2,4.49,0.76,0.0,NF,dataset2
3175,12.5,17.1,4.57,0.79,0.0,NF,dataset2
3176,13.8,17.6,4.45,0.84,0.0,NF,dataset2
3177,12.3,18.4,4.87,0.88,0.0,NF,dataset2
3178,13.7,18.2,4.77,0.79,0.0,NF,dataset2
3179,13.4,17.7,4.2,0.87,0.0,NF,dataset2
3180,13.4,15.4,4.1,0.82,0.0,NF,dataset2
3181,14.0,18.4,4.94,0.8,0.0,NF,dataset2
3182,12.7,15.6,4.82,0.84,0.0,NF,dataset2
3183,12.8,17.3,4.6,0.86,0.0,NF,dataset2
3184,14.0,18.6,4.95,0.78,0.0,NF,dataset2
3185,12.9,18.4,4.4,0.73,0.0,NF,dataset2
3186,12.7,15.3,4.66,0.75,0.0,NF,dataset2
3187,12.8,16.1,4.3,0.82,0.0,NF,dataset2
3188,13.7,15.8,4.48,0.83,0.0,NF,dataset2
3189,12.7,16.4,4.63,0.87,0.0,NF,dataset2
3190,12.4,17.9,4.46,0.88,0.0,NF,dataset2
3191,13.0,16.1,4.32,0.76,0.0,NF,dataset2
3192,14.0,16.5,4.87,0.77,0.0,NF,dataset2
3193,14.0,16.5,4.52,0.79,0.0,NF,dataset2
3194,13.6,18.3,4.83,0.78,0.0,NF,dataset2
3195,13.5,16.6,4.64,0.85,0.0,NF,dataset2
3196,14.1,15.5,4.36,0.73,0.0,NF,dataset2
3197,13.0,16.3,4.62,0.74,0.0,NF,dataset2
3198,13.7,16.1,4.44,0.81,0.0,NF,dataset2
3199,14.2,15.5,4.57,0.77,0.0,NF,dataset2
3200,11.8,16.9,4.27,0.74,0.0,NF,dataset2
3201,12.4,16.4,4.1,0.8,0.0,NF,dataset2
3202,11.8,17.8,4.57,0.85,0.0,NF,dataset2
3203,12.8,15.4,4.77,0.85,0.0,NF,dataset2
3204,13.1,18.4,4.15,0.82,0.0,NF,dataset2
3205,13.2,17.5,4.13,0.86,0.0,NF,dataset2
3206,13.1,16.3,4.73,0.74,0.0,NF,dataset2
3207,12.3,15.8,4.29,0.76,0.0,NF,dataset2
3208,12.3,18.0,4.56,0.81,0.0,NF,dataset2
3209,14.0,17.5,4.92,0.76,0.0,NF,dataset2
3210,12.5,16.1,4.83,0.83,0.0,NF,dataset2
3211,13.0,15.4,4.41,0.76,0.0,NF,dataset2
3212,12.2,16.3,4.95,0.73,0.0,NF,dataset2
3213,13.4,17.3,4.16,0.82,0.0,NF,dataset2
3214,12.2,16.3,4.95,0.73,0.0,NF,dataset2
3215,13.4,17.0,4.53,0.72,0.0,NF,dataset2
3216,12.7,17.1,4.17,0.78,0.0,NF,dataset2
3217,12.9,17.8,4.72,0.84,0.0,NF,dataset2
3218,14.0,16.4,4.36,0.84,0.0,NF,dataset2
3219,12.2,16.6,4.75,0.77,0.0,NF,dataset2
3220,12.1,17.4,4.89,0.87,0.0,NF,dataset2
3221,12.4,16.3,4.8,0.73,0.0,NF,dataset2
3222,12.7,17.5,4.71,0.76,0.0,NF,dataset2
3223,11.8,17.4,4.58,0.83,0.0,NF,dataset2
3224,14.3,16.2,4.36,0.86,0.0,NF,dataset2
3225,12.8,15.4,4.77,0.85,0.0,NF,dataset2
3226,12.1,15.8,4.65,0.8,0.0,NF,dataset2
3227,13.5,15.3,4.4,0.87,0.0,NF,dataset2
3228,14.2,17.8,4.57,0.85,0.0,NF,dataset2
3229,12.6,18.4,4.3,0.84,0.0,NF,dataset2
3230,11.9,17.0,4.68,0.87,0.0,NF,dataset2
3231,14.1,17.7,4.46,0.86,0.0,NF,dataset2
3232,12.0,17.9,4.88,0.83,0.0,NF,dataset2
3233,12.0,15.3,4.66,0.86,0.0,NF,dataset2
3234,13.8,16.1,4.51,0.84,0.0,NF,dataset2
3235,13.4,18.7,4.78,0.86,0.0,NF,dataset2
3236,14.1,16.3,4.46,0.85,0.0,NF,dataset2
3237,13.9,15.9,4.82,0.82,0.0,NF,dataset2
3238,12.9,15.9,4.8,0.76,0.0,NF,dataset2
3239,14.1,16.3,4.46,0.85,0.0,NF,dataset2
3240,13.4,17.2,4.6,0.83,0.0,NF,dataset2
3241,12.2,17.8,4.85,0.87,0.0,NF,dataset2
3242,13.4,17.6,4.13,0.8,0.0,NF,dataset2
3243,14.2,15.6,4.77,0.76,0.0,NF,dataset2
3244,11.9,15.7,4.64,0.81,0.0,NF,dataset2
3245,11.7,17.1,4.77,0.87,0.0,NF,dataset2
3246,13.7,18.4,4.61,0.83,0.0,NF,dataset2
3247,13.1,16.3,4.82,0.81,0.0,NF,dataset2
3248,13.9,17.7,4.66,0.75,0.0,NF,dataset2
3249,11.9,16.3,4.94,0.81,0.0,NF,dataset2
3250,14.2,18.5,4.68,0.82,0.0,NF,dataset2
3251,11.8,16.5,4.27,0.87,0.0,NF,dataset2
3252,13.8,18.3,4.57,0.79,0.0,NF,dataset2
3253,12.1,18.3,4.53,0.73,0.0,NF,dataset2
3254,13.8,16.9,4.51,0.83,0.0,NF,dataset2
3255,13.5,16.6,4.64,0.85,0.0,NF,dataset2
3256,12.4,15.6,4.6,0.87,0.0,NF,dataset2
3257,12.3,18.2,4.26,0.77,0.0,NF,dataset2
3258,11.7,16.8,4.8,0.73,0.0,NF,dataset2
3259,12.9,17.5,4.18,0.81,0.0,NF,dataset2
3260,12.9,15.9,4.15,0.84,0.0,NF,dataset2
3261,13.0,17.6,4.41,0.84,0.0,NF,dataset2
3262,12.1,16.2,4.94,0.87,0.0,NF,dataset2
3263,12.5,16.6,4.6,0.85,0.0,NF,dataset2
3264,14.1,16.4,4.25,0.77,0.0,NF,dataset2
3265,12.6,15.8,4.86,0.77,0.0,NF,dataset2
3266,12.8,18.0,4.43,0.79,0.0,NF,dataset2
3267,12.3,18.6,4.2,0.83,0.0,NF,dataset2
3268,11.8,18.7,4.75,0.73,0.0,NF,dataset2
3269,13.6,16.4,4.35,0.74,0.0,NF,dataset2
3270,12.6,18.3,4.41,0.87,0.0,NF,dataset2
3271,13.6,16.4,4.35,0.74,0.0,NF,dataset2
3272,14.2,15.7,4.58,0.86,0.0,NF,dataset2
3273,13.4,18.0,4.74,0.75,0.0,NF,dataset2
3274,14.2,17.2,4.93,0.83,0.0,NF,dataset2
3275,13.6,16.0,4.27,0.85,0.0,NF,dataset2
3276,12.3,16.1,4.51,0.81,0.0,NF,dataset2
3277,13.2,15.9,4.77,0.74,0.0,NF,dataset2
3278,12.2,15.3,4.06,0.88,0.0,NF,dataset2
3279,13.1,16.1,4.44,0.82,0.0,NF,dataset2
3280,11.9,17.5,4.12,0.75,0.0,NF,dataset2
3281,13.0,17.4,4.67,0.77,0.0,NF,dataset2
3282,12.1,16.9,4.07,0.77,0.0,NF,dataset2
3283,12.6,18.1,4.81,0.74,0.0,NF,dataset2
3284,9.25,96.88,446.52,84.25,0.0,T3,dataset2
3285,170.0,300.0,580.0,44.0,8.9,T3,dataset2
3286,45.0,168.0,330.0,82.0,3.1,T3,dataset2
3287,336.0,419.0,1074.0,105.0,21.0,T3,dataset2
3288,6.9,80.6,351.0,47.4,4.9,T3,dataset2
3289,143.0,305.0,721.0,78.0,2.0,T3,dataset2
3290,7.8,111.0,701.0,129.0,2.8,T3,dataset2
3291,6.17,116.06,488.86,92.57,0.0,T3,dataset2
3292,18.0,135.0,208.0,59.0,0.0,T3,dataset2
3293,181.0,316.0,593.0,115.0,2.0,T3,dataset2
3294,279.0,487.0,708.0,109.0,4.4,T3,dataset2
3295,16.99,185.09,699.2,125.14,0.0,T3,dataset2
3296,44.6,63.2,129.0,20.1,0.66,T3,dataset2
3297,74.8,482.0,1409.0,297.0,7.5,T3,dataset2
3298,15.91,191.46,734.87,132.1,0.0,T3,dataset2
3299,17.04,192.37,733.63,132.09,0.0,T3,dataset2
3300,82.0,161.0,406.0,79.0,8.9,T3,dataset2
3301,207.0,416.0,1345.0,347.0,20.0,T3,dataset2
3302,10.48,148.49,576.66,105.45,0.0,T3,dataset2
3303,236.0,410.2,817.3,159.0,3.5,T3,dataset2
3304,6709.0,10500.0,17700.0,1400.0,750.0,T3,dataset2
3305,69.0,212.0,692.0,135.0,3.9,T3,dataset2
3306,36.0,30.0,93.0,10.0,7.1,T3,dataset2
3307,80.0,243.0,1348.0,274.0,8.4,T3,dataset2
3308,50.0,90.0,260.0,18.0,5.9,T3,dataset2
3309,81.0,130.0,230.0,74.0,2.9,T3,dataset2
3310,90.0,160.0,330.0,54.0,29.0,T3,dataset2
3311,170.0,330.0,430.0,77.0,13.0,T3,dataset2
3312,246.0,432.0,674.0,141.0,7.2,T3,dataset2
3313,56.4,42.7,1413.0,167.0,17.1,T3,dataset2
3314,42.0,97.0,600.0,157.0,0.0,T3,dataset2
3315,35.1,6.0,93.0,16.1,1.1,T3,dataset2
3316,155.0,581.0,293.0,215.0,142.0,T3,dataset2
3317,477.0,566.0,239.0,734.0,116.0,T3,dataset2
3318,56.4,42.7,167.0,1413.0,17.1,T3,dataset2
3319,74.8,482.0,297.0,1409.0,7.5,T3,dataset2
3320,7.8,111.0,129.0,701.0,2.8,T3,dataset2
3321,58.0,103.0,51.0,251.0,6.0,T3,dataset2
3322,80.0,243.0,274.0,1348.0,8.4,T3,dataset2
3323,143.0,305.0,78.0,721.0,2.0,T3,dataset2
3324,170.0,300.0,44.0,580.0,8.9,T3,dataset2
3325,180.0,340.0,52.0,6303.0,10.0,T3,dataset2
3326,17.0,21.0,11.0,145.0,4.1,T3,dataset2
3327,90.0,160.0,54.0,330.0,29.0,T3,dataset2
3328,44.6,63.2,20.1,129.0,0.66,T3,dataset2
3329,246.0,432.0,141.0,674.0,7.2,T3,dataset2
3330,56.0,144.0,36.0,164.0,1.8,T3,dataset2
3331,69.0,212.0,135.0,692.0,3.9,T3,dataset2
3332,82.0,161.0,79.0,406.0,8.9,T3,dataset2
3333,181.0,316.0,115.0,593.0,2.0,T3,dataset2
3334,81.0,130.0,74.0,230.0,2.9,T3,dataset2
3335,170.0,330.0,77.0,430.0,13.0,T3,dataset2
3336,50.0,90.0,18.0,260.0,5.9,T3,dataset2
3337,76.0,202.0,275.0,3216.0,16.0,T3,dataset2
3338,87.0,500.0,26.0,520.0,9.0,T3,dataset2
3339,279.0,487.0,109.0,708.0,4.4,T3,dataset2
3340,8800.0,64064.0,72128.0,95650.0,0.0,T3,dataset2
3341,6709.0,10500.0,1400.0,17700.0,750.0,T3,dataset2
3342,1100.0,1600.0,221.0,2010.0,26.0,T3,dataset2
3343,290.0,966.0,299.0,1810.0,57.0,T3,dataset2
3344,2500.0,10500.0,4790.0,13500.0,6.0,T3,dataset2
3345,1860.0,4980.0,0.0,10700.0,1600.0,T3,dataset2
3346,860.0,1670.0,30.0,2050.0,40.0,T3,dataset2
3347,150.0,22.0,9.0,60.0,11.0,T3,dataset2
3348,400.0,940.0,210.0,820.0,24.0,T3,dataset2
3349,6.0,2990.0,29990.0,26076.0,67.0,T3,dataset2
3350,100.0,200.0,110.0,670.0,11.0,T3,dataset2
3351,290.0,1260.0,231.0,820.0,8.0,T3,dataset2
3352,1550.0,2740.0,816.0,5450.0,184.0,T3,dataset2
3353,3910.0,4290.0,626.0,6040.0,1230.0,T3,dataset2
3354,1.0,8.0,8.0,100.0,6.0,T3,dataset2
3355,300.0,700.0,280.0,1700.0,36.0,T3,dataset2
3356,107.0,143.0,34.0,222.0,2.0,T3,dataset2
3357,54.54,71.93,9.72,97.37,6.58,T3,dataset2
3358,116.17,180.83,52.48,278.18,5.36,T3,dataset2
3359,28.97,10.94,1.64,6.96,4.36,T3,dataset2
3360,15.9,55.98,22.33,137.25,0.21,T3,dataset2
3361,50.35,65.58,21.05,99.13,0.96,T3,dataset2
3362,120.45,210.91,35.7,285.39,15.86,T3,dataset2
3363,5.48,48.82,96.81,489.57,0.3,T3,dataset2
3364,605.0,1586.0,655.0,1901.0,2.3,T3,dataset2
3365,25.4,54.97,8.72,77.84,10.47,T3,dataset2
3366,131.7,116.55,19.4,183.97,0.32,T3,dataset2
3367,676.74,969.55,570.57,2483.26,17.48,T3,dataset2
3368,101.5,24.45,8.97,128.37,0.0,T3,dataset2
3369,73.8,148.0,38.9,181.0,1.76,T3,dataset2
3370,18.19,21.99,6.58,46.92,3.97,T3,dataset2
3371,22400.0,22400.0,2690.0,13440.0,1570.0,T3,dataset2
3372,65.0,34.0,16.0,112.0,0.0,T3,dataset2
3373,21.0,75.0,24.0,126.0,0.0,T3,dataset2
3374,740.0,2227.0,567.0,4258.0,42.0,T3,dataset2
3375,388.0,860.0,230.0,1833.0,18.3,T3,dataset2
3376,103.0,221.7,47.2,422.0,0.9,T3,dataset2
3377,8800.0,64064.0,72128.0,95650.0,0.0,T3,dataset2
3378,6709.0,10500.0,1400.0,17700.0,750.0,T3,dataset2
3379,1100.0,1600.0,221.0,2010.0,26.0,T3,dataset2
3380,290.0,966.0,299.0,1810.0,57.0,T3,dataset2
3381,2500.0,10500.0,4790.0,13500.0,6.0,T3,dataset2
3382,1860.0,4980.0,0.0,10700.0,1600.0,T3,dataset2
3383,860.0,1670.0,30.0,2050.0,40.0,T3,dataset2
3384,150.0,22.0,9.0,60.0,11.0,T3,dataset2
3385,400.0,940.0,210.0,820.0,24.0,T3,dataset2
3386,6.0,2990.0,29990.0,26076.0,67.0,T3,dataset2
3387,100.0,200.0,110.0,670.0,11.0,T3,dataset2
3388,290.0,1260.0,231.0,820.0,8.0,T3,dataset2
3389,1550.0,2740.0,816.0,5450.0,184.0,T3,dataset2
3390,3910.0,4290.0,626.0,6040.0,1230.0,T3,dataset2
3391,12705.0,23498.0,6047.0,34257.0,5188.0,T3,dataset2
3392,1.0,8.0,8.0,100.0,6.0,T3,dataset2
3393,300.0,700.0,280.0,1700.0,36.0,T3,dataset2
3394,107.0,143.0,34.0,222.0,2.0,T3,dataset2
3395,35.1,50.6,1.1,93.0,16.1,T3,dataset2
3396,68.0,99.2,0.0,202.9,35.9,T3,dataset2
3397,156.0,240.0,0.98,399.0,54.0,T3,dataset2
3398,63.0,149.6,0.0,276.0,51.5,T3,dataset2
3399,30.0,25.5,1.8,93.0,31.5,T3,dataset2
3400,165.62,240.95,13.53,514.53,61.32,T3,dataset2
3401,164.0,244.0,8.3,497.0,103.0,T3,dataset2
3402,135.65,278.53,2.95,492.0,58.86,T3,dataset2
3403,135.88,362.42,3.74,826.65,125.22,T3,dataset2
3404,236.0,410.2,3.5,817.3,159.0,T3,dataset2
3405,164.0,244.0,103.0,497.0,8.3,T3,dataset2
3406,172.6,306.6,75.8,367.4,1.9,T3,dataset2
3407,109.0,431.0,116.0,446.0,0.64,T3,dataset2
3408,172.9,334.1,172.9,812.5,37.7,T3,dataset2
3409,25.1,411.91,320.9,1832.8,18.4,T3,dataset2
3410,56.0,286.0,96.0,928.0,7.0,T3,dataset2
3411,336.0,419.0,105.0,1074.0,21.0,T3,dataset2
3412,11.3,24.6,12.7,59.9,2.8,T3,dataset2
3413,78.0,161.0,86.0,353.0,10.0,T3,dataset2
3414,10.86,35.9,17.58,92.53,0.0,T3,dataset2
3415,73.0,520.0,140.0,1200.0,6.0,T3,dataset2
3416,42.0,97.0,157.0,600.0,0.0,T3,dataset2
3417,86.0,110.0,18.0,92.0,7.4,T3,dataset2
3418,766.0,993.0,116.0,665.0,4.0,T3,dataset2
3419,220.0,340.0,42.0,480.0,14.0,T3,dataset2
3420,170.0,320.0,53.0,520.0,3.2,T3,dataset2
3421,116.0,258.0,94.0,466.0,5.0,T3,dataset2
3422,98.0,252.0,95.0,645.0,23.0,T3,dataset2
3423,18.0,250.4,172.8,707.9,0.0,T3,dataset2
3424,2.02,16.82,3.9,77.25,0.0,T3,dataset2
3425,17.31,21.73,5.83,52.3,2.83,T3,dataset2
3426,64.0,250.0,145.0,846.0,3.2,T3,dataset2
3427,12.51,31.68,8.91,45.18,0.27,T3,dataset2
3428,15.64,35.35,9.74,38.48,0.12,T3,dataset2
3429,13.0,33.5,9.2,36.7,0.12,T3,dataset2
3430,2.17,45.59,7.97,43.9,0.04,T3,dataset2
3431,2.7,41.03,7.82,48.36,0.0,T3,dataset2
3432,14.08,30.14,7.32,39.15,0.0,T3,dataset2
3433,14.23,32.05,8.16,42.62,0.07,T3,dataset2
3434,18.0,23.7,27.1,164.0,6.5,T3,dataset2
3435,1430.0,6632.0,1779.0,5506.0,7.0,T3,dataset2
3436,190.0,920.0,410.0,3180.0,15.0,T3,dataset2
3437,160.0,223.0,45.0,495.0,11.0,T3,dataset2
3438,130.0,270.0,67.0,500.0,3.0,T3,dataset2
3439,73.0,520.0,140.0,1230.0,7.0,T3,dataset2
3440,135.0,466.0,70.0,502.0,9.0,T3,dataset2
3441,610.0,1200.0,300.0,1800.0,6.0,T3,dataset2
3442,147.0,766.0,506.0,2078.0,3.1,T3,dataset2
3443,26.0,88.3,46.0,196.0,0.0,T3,dataset2
3444,5.49,35.9,28.1,156.0,0.0,T3,dataset2
3445,12.0,23.0,9.0,98.0,0.0,T3,dataset2
3446,14.0,29.0,18.0,174.0,0.0,T3,dataset2
3447,117.0,357.0,92.0,486.0,4.0,T3,dataset2
3448,18.95,46.97,6.94,61.54,0.0,T3,dataset2
3449,305.0,904.0,52.0,411.0,0.0,T3,dataset2
3450,16.0,26.1,7.1,24.4,0.1,T3,dataset2
3451,32.0,41.6,10.1,120.5,2.61,T3,dataset2
3452,34.0,48.5,12.9,141.0,3.31,T3,dataset2
3453,11.0,102.4,57.9,277.6,0.0,T3,dataset2
3454,24.0,137.0,62.0,329.5,0.0,T3,dataset2
3455,43.0,50.9,11.6,127.9,2.9,T3,dataset2
3456,3.76,26.88,7.22,61.8,0.31,T3,dataset2
3457,16.0,237.0,92.0,470.0,0.0,T3,dataset2
3458,171.19,628.34,354.87,1619.9,46.26,T3,dataset2
3459,27.4,63.2,32.7,137.8,0.52,T3,dataset2
3460,157.2,718.13,727.56,2434.3,153.36,T3,dataset2
3461,73.38,157.49,35.68,244.65,0.0,T3,dataset2
3462,58.54,116.04,34.12,175.74,0.72,T3,dataset2
3463,159.0,212.4,82.4,260.0,0.35,T3,dataset2
3464,14.42,44.83,3.26,72.63,0.0,T3,dataset2
3465,152.0,247.3,101.2,3132.0,0.35,T3,dataset2
3466,100.0,106.3,19.3,216.6,14.2,T3,dataset2
3467,807.55,955.76,518.53,2286.7,65.86,T3,dataset2
3468,32.61,294.63,141.74,910.82,10.39,T3,dataset2
3469,28.34,71.41,4.78,131.0,0.0,T3,dataset2
3470,1400.0,7500.0,5120.0,19370.0,124.0,T3,dataset2
3471,115.0,332.0,104.0,604.0,2.85,T3,dataset2
3472,40.0,112.9,54.0,185.3,0.3,T3,dataset2
3473,41.0,58.2,25.9,129.8,1.0,T3,dataset2
3474,94.3,94.7,36.2,163.2,0.0,T3,dataset2
3475,8.5,14.1,31.7,175.9,0.0,T3,dataset2
3476,143.0,305.0,721.0,78.0,2.0,T3,dataset2
3477,30.0,25.5,31.5,93.0,1.81,T3,dataset2
3478,740.0,1856.0,78.2,3528.0,706.0,T3,dataset2
3479,26.5,298.0,0.0,69.3,8.6,T3,dataset2
3480,98.0,155.0,54.0,300.0,1.5,T3,dataset2
3481,8800.0,64064.0,72128.0,95650.0,0.0,T3,dataset2
3482,6709.0,10500.0,1400.0,17700.0,750.0,T3,dataset2
3483,1100.0,1600.0,221.0,2010.0,26.0,T3,dataset2
3484,290.0,966.0,299.0,1810.0,57.0,T3,dataset2
3485,2500.0,10500.0,4790.0,13500.0,6.0,T3,dataset2
3486,860.0,1670.0,30.0,2050.0,40.0,T3,dataset2
3487,150.0,22.0,9.0,60.0,11.0,T3,dataset2
3488,400.0,940.0,210.0,820.0,24.0,T3,dataset2
3489,6.0,2990.0,29990.0,26076.0,67.0,T3,dataset2
3490,100.0,200.0,110.0,670.0,11.0,T3,dataset2
3491,290.0,1260.0,231.0,820.0,8.0,T3,dataset2
3492,1550.0,2740.0,816.0,5450.0,184.0,T3,dataset2
3493,3910.0,4290.0,626.0,6040.0,1230.0,T3,dataset2
3494,12705.0,23498.0,6047.0,34257.0,5188.0,T3,dataset2
3495,11.0,57.2,44.0,308.0,2.4,T3,dataset2
3496,29.7,101.4,22.1,242.3,1.0,T3,dataset2
3497,30.8,160.3,124.3,479.6,0.0,T3,dataset2
3498,43.7,137.5,123.2,418.0,0.0,T3,dataset2
3499,49.5,63.8,70.4,310.2,3.4,T3,dataset2
3500,104.0,520.0,167.7,1247.9,2.5,T3,dataset2
3501,126.6,134.6,60.1,308.2,0.1,T3,dataset2
3502,36.4,189.3,147.0,567.1,0.0,T3,dataset2
3503,164.0,244.0,103.0,497.0,8.3,T3,dataset2
3504,172.6,306.6,75.8,367.4,1.9,T3,dataset2
3505,274.0,376.0,55.0,1002.0,17.0,T3,dataset2
3506,109.0,431.0,116.0,446.0,0.64,T3,dataset2
3507,172.9,334.1,172.9,812.5,37.7,T3,dataset2
3508,25.1,411.91,320.9,1832.8,18.4,T3,dataset2
3509,56.0,286.0,96.0,928.0,7.0,T3,dataset2
3510,336.0,419.0,105.0,1074.0,21.0,T3,dataset2
3511,11.3,24.6,12.7,59.9,2.8,T3,dataset2
3512,10.86,35.9,17.58,92.53,0.0,T3,dataset2
3513,73.0,520.0,140.0,1200.0,6.0,T3,dataset2
3514,86.0,110.0,18.0,92.0,7.4,T3,dataset2
3515,220.0,340.0,42.0,480.0,14.0,T3,dataset2
3516,170.0,320.0,53.0,520.0,3.2,T3,dataset2
3517,116.0,258.0,94.0,466.0,5.0,T3,dataset2
3518,98.0,252.0,95.0,645.0,23.0,T3,dataset2
3519,27.4,63.2,32.7,137.8,0.52,T3,dataset2
3520,2.02,16.82,3.9,77.25,0.0,T3,dataset2
3521,17.31,21.73,5.83,52.3,2.83,T3,dataset2
3522,64.0,250.0,145.0,846.0,3.2,T3,dataset2
3523,12.51,31.68,8.91,45.18,0.27,T3,dataset2
3524,15.64,35.35,9.74,38.48,0.12,T3,dataset2
3525,13.0,33.5,9.2,36.7,0.12,T3,dataset2
3526,2.17,45.59,7.97,43.9,0.04,T3,dataset2
3527,2.7,41.03,7.82,48.36,0.0,T3,dataset2
3528,14.08,30.14,7.32,39.15,0.0,T3,dataset2
3529,14.23,32.05,8.16,42.62,0.07,T3,dataset2
3530,18.0,23.7,27.1,164.0,6.5,T3,dataset2
3531,190.0,920.0,410.0,3180.0,15.0,T3,dataset2
3532,160.0,223.0,45.0,495.0,11.0,T3,dataset2
3533,130.0,270.0,67.0,500.0,3.0,T3,dataset2
3534,73.0,520.0,140.0,1230.0,7.0,T3,dataset2
3535,135.0,466.0,70.0,502.0,9.0,T3,dataset2
3536,610.0,1200.0,300.0,1800.0,6.0,T3,dataset2
3537,147.0,766.0,506.0,2078.0,3.1,T3,dataset2
3538,26.0,88.3,46.0,196.0,0.0,T3,dataset2
3539,5.49,35.9,28.1,156.0,0.0,T3,dataset2
3540,12.0,23.0,9.0,98.0,0.0,T3,dataset2
3541,14.0,29.0,18.0,174.0,0.0,T3,dataset2
3542,117.0,357.0,92.0,486.0,4.0,T3,dataset2
3543,18.95,46.97,6.94,61.54,0.0,T3,dataset2
3544,305.0,904.0,52.0,411.0,0.0,T3,dataset2
3545,16.0,26.1,7.1,24.4,0.1,T3,dataset2
3546,32.0,41.6,10.1,120.5,2.61,T3,dataset2
3547,34.0,48.5,12.9,141.0,3.31,T3,dataset2
3548,11.0,102.4,57.9,277.6,0.0,T3,dataset2
3549,24.0,137.0,62.0,329.5,0.0,T3,dataset2
3550,43.0,50.9,11.6,127.9,2.9,T3,dataset2
3551,3.76,26.88,7.22,61.8,0.31,T3,dataset2
3552,16.0,237.0,92.0,470.0,0.0,T3,dataset2
3553,171.19,628.34,354.87,1619.9,46.26,T3,dataset2
3554,27.4,63.2,32.7,137.8,0.52,T3,dataset2
3555,73.38,157.49,35.68,244.65,0.0,T3,dataset2
3556,58.54,116.04,34.12,175.74,0.72,T3,dataset2
3557,159.0,212.4,82.4,260.0,0.35,T3,dataset2
3558,14.42,44.83,3.26,72.63,0.0,T3,dataset2
3559,152.0,247.3,101.2,313.2,0.35,T3,dataset2
3560,100.0,106.3,19.3,216.6,14.2,T3,dataset2
3561,807.55,955.76,518.53,2286.7,65.86,T3,dataset2
3562,32.61,294.63,141.74,910.82,10.39,T3,dataset2
3563,28.34,71.41,4.78,131.0,0.0,T3,dataset2
3564,115.0,332.0,104.0,604.0,2.85,T3,dataset2
3565,41.0,58.2,25.9,129.8,1.0,T3,dataset2
3566,94.3,94.7,36.2,163.2,0.0,T3,dataset2
3567,8.5,14.1,31.7,175.9,0.0,T3,dataset2
3568,143.0,305.0,721.0,78.0,2.0,T3,dataset2
3569,26.5,298.0,0.0,69.3,8.6,T3,dataset2
3570,69.0,188.5,49.0,175.4,4.5,T3,dataset2
3571,65.0,181.1,47.4,170.1,4.2,T3,dataset2
3572,64.0,185.2,47.9,172.7,4.2,T3,dataset2
